,Round,Startdate,SIP_Cage,IdRFID,Animal,ARF_Cage,Sex,weight_pre,notes,index,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool,day_count,min_count,sec_count,hour_count_running,min_count_running,sec_count_running,Substance
3303,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9236,c.br.o.g_fm_211213.csv,3,12/19/21 06:28:04,drink_4,0.027,2021-12-19 06:28:04,1639895284.0,2021-12-19,19,06:28:04,6,28,4,light,VDM_grape,13.431,041AC03717,grape,2021-12-19 06:28:00.192028799,2021-12-19 06:28:13.623028799,light,7.0,0.0,same,7,388,23284,150,9028,541624,grape
3304,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9237,c.br.o.g_fm_211213.csv,3,12/19/21 06:28:06,drink_4,0.027,2021-12-19 06:28:06,1639895286.0,2021-12-19,19,06:28:06,6,28,6,light,VDM_grape,13.431,041AC03717,grape,2021-12-19 06:28:00.192028799,2021-12-19 06:28:13.623028799,light,7.0,0.0,same,7,388,23286,150,9028,541626,grape
3305,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9238,c.br.o.g_fm_211213.csv,3,12/19/21 06:28:07,drink_4,0.027,2021-12-19 06:28:07,1639895287.0,2021-12-19,19,06:28:07,6,28,7,light,VDM_grape,13.431,041AC03717,grape,2021-12-19 06:28:00.192028799,2021-12-19 06:28:13.623028799,light,7.0,0.0,same,7,388,23287,150,9028,541627,grape
3306,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9239,c.br.o.g_fm_211213.csv,3,12/19/21 06:28:09,drink_4,0.027,2021-12-19 06:28:09,1639895289.0,2021-12-19,19,06:28:09,6,28,9,light,VDM_grape,13.431,041AC03717,grape,2021-12-19 06:28:00.192028799,2021-12-19 06:28:13.623028799,light,7.0,0.0,same,7,388,23289,150,9028,541629,grape
3307,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9240,c.br.o.g_fm_211213.csv,3,12/19/21 06:28:12,drink_4,0.027,2021-12-19 06:28:12,1639895292.0,2021-12-19,19,06:28:12,6,28,12,light,VDM_grape,13.431,041AC03717,grape,2021-12-19 06:28:00.192028799,2021-12-19 06:28:13.623028799,light,7.0,0.0,same,7,388,23292,150,9028,541632,grape
3308,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9316,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:13,drink_4,0.027,2021-12-19 10:08:13,1639908493.0,2021-12-19,19,10:08:13,10,8,13,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36493,154,9248,554833,grape
3309,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9317,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:17,drink_4,0.027,2021-12-19 10:08:17,1639908497.0,2021-12-19,19,10:08:17,10,8,17,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36497,154,9248,554837,grape
3310,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9318,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:19,drink_4,0.027,2021-12-19 10:08:19,1639908499.0,2021-12-19,19,10:08:19,10,8,19,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36499,154,9248,554839,grape
3311,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9319,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:21,drink_4,0.027,2021-12-19 10:08:21,1639908501.0,2021-12-19,19,10:08:21,10,8,21,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36501,154,9248,554841,grape
3312,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9320,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:24,drink_4,0.027,2021-12-19 10:08:24,1639908504.0,2021-12-19,19,10:08:24,10,8,24,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36504,154,9248,554844,grape
3313,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9321,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:25,drink_4,0.027,2021-12-19 10:08:25,1639908505.0,2021-12-19,19,10:08:25,10,8,25,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36505,154,9248,554845,grape
3314,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9322,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:27,drink_4,0.027,2021-12-19 10:08:27,1639908507.0,2021-12-19,19,10:08:27,10,8,27,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36507,154,9248,554847,grape
3315,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9323,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:29,drink_4,0.027,2021-12-19 10:08:29,1639908509.0,2021-12-19,19,10:08:29,10,8,29,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36509,154,9248,554849,grape
3316,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9324,c.br.o.g_fm_211213.csv,3,12/19/21 10:08:32,drink_4,0.027,2021-12-19 10:08:32,1639908512.0,2021-12-19,19,10:08:32,10,8,32,light,VDM_grape,29.793,041AC03717,grape,2021-12-19 10:08:11.083977600,2021-12-19 10:08:40.876977600,light,7.0,0.0,same,7,608,36512,154,9248,554852,grape
3317,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9349,c.br.o.g_fm_211213.csv,3,12/19/21 13:18:18,drink_4,0.027,2021-12-19 13:18:18,1639919898.0,2021-12-19,19,13:18:18,13,18,18,light,VDM_grape,17.509,041AC03717,grape,2021-12-19 13:18:12.654000000,2021-12-19 13:18:30.163000000,light,7.0,0.0,same,7,798,47898,157,9438,566238,grape
3318,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9350,c.br.o.g_fm_211213.csv,3,12/19/21 13:18:21,drink_4,0.027,2021-12-19 13:18:21,1639919901.0,2021-12-19,19,13:18:21,13,18,21,light,VDM_grape,17.509,041AC03717,grape,2021-12-19 13:18:12.654000000,2021-12-19 13:18:30.163000000,light,7.0,0.0,same,7,798,47901,157,9438,566241,grape
3319,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9351,c.br.o.g_fm_211213.csv,3,12/19/21 13:18:24,drink_4,0.027,2021-12-19 13:18:24,1639919904.0,2021-12-19,19,13:18:24,13,18,24,light,VDM_grape,17.509,041AC03717,grape,2021-12-19 13:18:12.654000000,2021-12-19 13:18:30.163000000,light,7.0,0.0,same,7,798,47904,157,9438,566244,grape
3320,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9352,c.br.o.g_fm_211213.csv,3,12/19/21 13:18:26,drink_4,0.027,2021-12-19 13:18:26,1639919906.0,2021-12-19,19,13:18:26,13,18,26,light,VDM_grape,17.509,041AC03717,grape,2021-12-19 13:18:12.654000000,2021-12-19 13:18:30.163000000,light,7.0,0.0,same,7,798,47906,157,9438,566246,grape
3321,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9579,c.br.o.g_fm_211213.csv,3,12/19/21 20:05:31,drink_4,0.027,2021-12-19 20:05:31,1639944331.0,2021-12-19,19,20:05:31,20,5,31,dark_pm,VDM_grape,33.535,041AC03717,grape,2021-12-19 20:05:28.200998400,2021-12-19 20:06:01.735998400,dark,8.0,0.0,same,7,1205,72331,164,9845,590671,grape
3322,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9580,c.br.o.g_fm_211213.csv,3,12/19/21 20:05:35,drink_4,0.054,2021-12-19 20:05:35,1639944335.0,2021-12-19,19,20:05:35,20,5,35,dark_pm,VDM_grape,33.535,041AC03717,grape,2021-12-19 20:05:28.200998400,2021-12-19 20:06:01.735998400,dark,8.0,0.0,same,7,1205,72335,164,9845,590675,grape
3323,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9581,c.br.o.g_fm_211213.csv,3,12/19/21 20:05:38,drink_4,0.054,2021-12-19 20:05:38,1639944338.0,2021-12-19,19,20:05:38,20,5,38,dark_pm,VDM_grape,33.535,041AC03717,grape,2021-12-19 20:05:28.200998400,2021-12-19 20:06:01.735998400,dark,8.0,0.0,same,7,1205,72338,164,9845,590678,grape
3324,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9636,c.br.o.g_fm_211213.csv,3,12/19/21 21:00:57,drink_4,0.027,2021-12-19 21:00:57,1639947657.0,2021-12-19,19,21:00:57,21,0,57,dark_pm,VDM_grape,15.456,041AC03717,grape,2021-12-19 21:00:53.350963200,2021-12-19 21:01:08.806963200,dark,8.0,0.0,same,7,1260,75657,165,9900,593997,grape
3325,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9637,c.br.o.g_fm_211213.csv,3,12/19/21 21:00:59,drink_4,0.027,2021-12-19 21:00:59,1639947659.0,2021-12-19,19,21:00:59,21,0,59,dark_pm,VDM_grape,15.456,041AC03717,grape,2021-12-19 21:00:53.350963200,2021-12-19 21:01:08.806963200,dark,8.0,0.0,same,7,1260,75659,165,9900,593999,grape
3326,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9638,c.br.o.g_fm_211213.csv,3,12/19/21 21:01:00,drink_4,0.027,2021-12-19 21:01:00,1639947660.0,2021-12-19,19,21:01:00,21,1,0,dark_pm,VDM_grape,15.456,041AC03717,grape,2021-12-19 21:00:53.350963200,2021-12-19 21:01:08.806963200,dark,8.0,0.0,same,7,1261,75660,165,9901,594000,grape
3327,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9639,c.br.o.g_fm_211213.csv,3,12/19/21 21:01:03,drink_4,0.027,2021-12-19 21:01:03,1639947663.0,2021-12-19,19,21:01:03,21,1,3,dark_pm,VDM_grape,15.456,041AC03717,grape,2021-12-19 21:00:53.350963200,2021-12-19 21:01:08.806963200,dark,8.0,0.0,same,7,1261,75663,165,9901,594003,grape
3328,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9719,c.br.o.g_fm_211213.csv,3,12/19/21 22:38:59,drink_4,0.027,2021-12-19 22:38:59,1639953539.0,2021-12-19,19,22:38:59,22,38,59,dark_pm,VDM_grape,4.43,041AC03717,grape,2021-12-19 22:38:55.211020800,2021-12-19 22:38:59.641020800,dark,8.0,0.0,same,7,1358,81539,166,9998,599879,grape
3329,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9729,c.br.o.g_fm_211213.csv,3,12/19/21 22:41:40,drink_4,0.027,2021-12-19 22:41:40,1639953700.0,2021-12-19,19,22:41:40,22,41,40,dark_pm,VDM_grape,17.783,041AC03717,grape,2021-12-19 22:41:37.451990400,2021-12-19 22:41:55.234990400,dark,8.0,0.0,same,7,1361,81700,166,10001,600040,grape
3330,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9730,c.br.o.g_fm_211213.csv,3,12/19/21 22:41:42,drink_4,0.027,2021-12-19 22:41:42,1639953702.0,2021-12-19,19,22:41:42,22,41,42,dark_pm,VDM_grape,17.783,041AC03717,grape,2021-12-19 22:41:37.451990400,2021-12-19 22:41:55.234990400,dark,8.0,0.0,same,7,1361,81702,166,10001,600042,grape
3331,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9731,c.br.o.g_fm_211213.csv,3,12/19/21 22:41:45,drink_4,0.027,2021-12-19 22:41:45,1639953705.0,2021-12-19,19,22:41:45,22,41,45,dark_pm,VDM_grape,17.783,041AC03717,grape,2021-12-19 22:41:37.451990400,2021-12-19 22:41:55.234990400,dark,8.0,0.0,same,7,1361,81705,166,10001,600045,grape
3332,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9732,c.br.o.g_fm_211213.csv,3,12/19/21 22:41:47,drink_4,0.027,2021-12-19 22:41:47,1639953707.0,2021-12-19,19,22:41:47,22,41,47,dark_pm,VDM_grape,17.783,041AC03717,grape,2021-12-19 22:41:37.451990400,2021-12-19 22:41:55.234990400,dark,8.0,0.0,same,7,1361,81707,166,10001,600047,grape
3333,flavor,21.12.13,3,041AC03717,1624,470,female,23.9,,9733,c.br.o.g_fm_211213.csv,3,12/19/21 22:41:48,drink_4,0.027,2021-12-19 22:41:48,1639953708.0,2021-12-19,19,22:41:48,22,41,48,dark_pm,VDM_grape,17.783,041AC03717,grape,2021-12-19 22:41:37.451990400,2021-12-19 22:41:55.234990400,dark,8.0,0.0,same,7,1361,81708,166,10001,600048,grape
